Média (pesos);RC;Área Aberta;Vegetação Secundária;BR 163;Proximidade a área urbana;Estradas vicinais;Tamanho dos imóveis;Imóveis certificados;Declividade;Rios ;Assentamento;Embargo;Floresta;Unidade de Conservação;Terra Indígena;;;
139;0,093021453;0,207591334;0,142854581;0,150643612;0,097001553;0,085263183;0,069343321;0,069702457;0,045248022;0,042919907;0,029652805;0,024595959;0,015191791;0,011271135;0,008720343;;;
306;0,093014019;0,202942818;0,146593553;0,147278257;0,09636922;0,083901845;0,076707685;0,06762166;0,044902707;0,042787534;0,030715121;0,025103452;0,015314126;0,010902983;0,00885904;;;
452;0,09299708;0,203211947;0,145208865;0,147732307;0,091412974;0,088283947;0,078765393;0,064513023;0,046860548;0,042362674;0,031678569;0,024767303;0,015085087;0,011204368;0,008912995;;;
520;0,092994902;0,202107502;0,146143002;0,152244177;0,091566289;0,08242524;0,078904792;0,065340972;0,045759794;0,041737838;0,032759957;0,025893744;0,015010025;0,011035409;0,009071261;;;
982;0,092968655;0,202145867;0,146062722;0,151668718;0,091396265;0,084389443;0,077521252;0,067391001;0,044338102;0,04381219;0,03132938;0,025055685;0,015090421;0,010782871;0,009016081;;;
694;0,092954828;0,208190656;0,138310256;0,147061342;0,097401105;0,087907903;0,075837866;0,065358782;0,045956905;0,043168907;0,031366182;0,02492247;0,014998062;0,010783272;0,008736291;;;
835;0,092944323;0,20620535;0,136493425;0,155555873;0,096615256;0,082872642;0,073407597;0,069242296;0,045375754;0,043364663;0,030986057;0,02568406;0,014888778;0,010518946;0,008789303;;;
101;0,092943315;0,201312056;0,146284401;0,144658165;0,097239058;0,085462006;0,075323448;0,067284135;0,045578942;0,043972734;0,031706394;0,025717209;0,015271371;0,011287605;0,008902475;;;
63;0,092940076;0,20513863;0,150056385;0,142315716;0,092990473;0,089097753;0,074701269;0,065541902;0,044953147;0,044508357;0,03089847;0,025019252;0,015171169;0,010768135;0,008839342;;;
410;0,092936875;0,19766198;0,151901154;0,144628892;0,096746648;0,087841185;0,076845525;0,063943957;0,045538076;0,043361058;0,03149803;0,025252569;0,015139908;0,010973958;0,008667061;;;
547;0,092936552;0,197346607;0,143333973;0,14867339;0,102101134;0,083526146;0,081707552;0,064418931;0,044037457;0,043729232;0,031144893;0,025194965;0,015294006;0,010774772;0,008716941;;;
23;0,092921872;0,206183991;0,144692126;0,143131186;0,096098351;0,084402814;0,079379275;0,06364052;0,046647256;0,044594218;0,032038818;0,024671311;0,015014906;0,010713968;0,008791261;;;
354;0,092913981;0,203469198;0,144167917;0,149972807;0,098274781;0,089597861;0,069328444;0,065192586;0,045727574;0,043314925;0,031199802;0,0252443;0,015081463;0,010676452;0,008751889;;;
277;0,092911538;0,199172231;0,144855473;0,147877187;0,1016369;0,083593248;0,07722065;0,065096308;0,045479499;0,043979514;0,030967072;0,024927696;0,015138092;0,011187038;0,008869092;;;
348;0,092895139;0,196432895;0,140761691;0,156818093;0,098594114;0,085144616;0,073722121;0,068276077;0,046246585;0,04357363;0,030432323;0,024763272;0,015323394;0,010987257;0,00892393;;;
804;0,092887391;0,194142175;0,152811713;0,149256339;0,093805719;0,087569368;0,076849172;0,065443808;0,046340294;0,043451007;0,030213476;0,02507769;0,015117316;0,010868237;0,009053687;;;
580;0,092881458;0,198748564;0,14918777;0,144389824;0,095142065;0,09076132;0,075867504;0,065241245;0,046147263;0,043442333;0,030386666;0,024630448;0,016135289;0,011128461;0,008791248;;;
497;0,092878026;0,196914424;0,142752119;0,155543226;0,099668624;0,086317045;0,072247569;0,067037784;0,043597487;0,044695278;0,031788807;0,024916541;0,014553891;0,01119737;0,008769836;;;
220;0,092869493;0,202986536;0,142707564;0,149874789;0,102008588;0,083638133;0,075762971;0,064298893;0,045135235;0,043362219;0,03123668;0,024280178;0,015369136;0,010642314;0,008696765;;;
654;0,092846537;0,206579506;0,135761694;0,150855871;0,099963714;0,086915672;0,074605334;0,066282511;0,046384144;0,04206099;0,031229879;0,024862464;0,01465514;0,011050427;0,008792652;;;
886;0,092837269;0,202340517;0,148076143;0,144298301;0,100250383;0,08525686;0,075113442;0,064881125;0,045433203;0,043116124;0,030788283;0,026047101;0,014585823;0,011233484;0,008579211;;;
445;0,092826388;0,199100518;0,147015018;0,152201465;0,092345174;0,087628743;0,071739133;0,068084709;0,045746186;0,045707461;0,031132595;0,024573628;0,015159618;0,010661092;0,008904661;;;
523;0,092789779;0,199308407;0,138018604;0,153461587;0,103413234;0,083492648;0,077831198;0,06372718;0,046545116;0,04325682;0,032048984;0,024385541;0,014676129;0,01078913;0,009045422;;;
747;0,092772843;0,20099341;0,144664987;0,142779942;0,102697425;0,087359634;0,075960259;0,065737956;0,046172781;0,041902194;0,031388241;0,024829885;0,015708019;0,011000048;0,00880522;;;
790;0,092769956;0,205065854;0,139700305;0,15637169;0,090609974;0,085217658;0,075238998;0,067180518;0,044022129;0,045299714;0,031637442;0,02531516;0,014705331;0,010831132;0,008804095;;;
881;0,092766824;0,196231321;0,145721725;0,155745703;0,099306911;0,081564208;0,077393138;0,064648978;0,045761693;0,043389733;0,030850226;0,024896818;0,014661486;0,011094048;0,008734013;;;
857;0,0927285;0,203012732;0,144555341;0,138523758;0,103140322;0,087285842;0,076710574;0,066341469;0,044267526;0,045186399;0,031134997;0,025148792;0,015263342;0,010596961;0,008831945;;;
571;0,092699531;0,200714002;0,141425636;0,146953112;0,102478014;0,086101059;0,075280444;0,064323054;0,044910584;0,046376048;0,031622266;0,025093436;0,014837731;0,010916533;0,008968081;;;
818;0,092689822;0,200070909;0,14021841;0,150463257;0,099208729;0,092063847;0,073141688;0,064897303;0,045107431;0,043183102;0,031618202;0,025071601;0,015111234;0,010835852;0,009008436;;;
796;0,092666968;0,206905239;0,151013701;0,140877257;0,097674675;0,081689812;0,07644375;0,065449623;0,046407144;0,043591144;0,031088515;0,02443099;0,014446733;0,011094433;0,008886984;;;
111;0,092663929;0,197666479;0,145242531;0,144105519;0,109382205;0,083421258;0,076171545;0,06559563;0,046113597;0,041983337;0,03123305;0,024627833;0,014888006;0,010759581;0,008809428;;;
964;0,092649721;0,199024621;0,143852812;0,146922681;0,099420782;0,088938095;0,075289395;0,065644447;0,045055745;0,044235583;0,031102931;0,025636114;0,01504282;0,010735291;0,009098683;;;
632;0,092642789;0,196049825;0,14552828;0,149453981;0,101682932;0,088911533;0,071192729;0,064345649;0,047499907;0,043779133;0,031084817;0,025321481;0,015144784;0,011086944;0,008918005;;;
734;0,092641581;0,199374029;0,138198434;0,150987368;0,101487049;0,084683062;0,079826865;0,065244562;0,044684375;0,04372493;0,032103313;0,025050916;0,015148314;0,01063804;0,008848743;;;
347;0,09263639;0,193371155;0,147211058;0,149542019;0,105115445;0,087233946;0,072239706;0,0657242;0,044931906;0,04230205;0,031934969;0,025160412;0,015793316;0,010539756;0,008900063;;;
537;0,092634294;0,209110825;0,147119519;0,142443469;0,098613037;0,083947812;0,073874423;0,065994223;0,044301237;0,044132616;0,030660916;0,025163771;0,015187188;0,010600448;0,008850515;;;
908;0,092604832;0,192028928;0,143338017;0,148830469;0,101531652;0,090257089;0,077891605;0,066061261;0,046109724;0,042764073;0,031297591;0,024850178;0,015044411;0,011351568;0,008643434;;;
570;0,092603992;0,197593629;0,149584647;0,140190456;0,106695368;0,085266584;0,073348169;0,06603024;0,046323211;0,043063588;0,031532902;0,024794352;0,01533151;0,01133516;0,008910184;;;
628;0,09259983;0,195957027;0,147049026;0,146089463;0,103909196;0,086907289;0,074979302;0,064751653;0,047694515;0,040577693;0,031851739;0,025442101;0,015013568;0,010921868;0,008855561;;;
742;0,092598648;0,200228217;0,146271827;0,143715916;0,096426351;0,087316387;0,076456992;0,067067358;0,044898176;0,04532862;0,031977709;0,025416333;0,015187478;0,010939991;0,008768644;;;
494;0,092578023;0,193645068;0,152611136;0,13848527;0,107245026;0,085555614;0,075204415;0,06685957;0,046223989;0,044156161;0,030099523;0,02519717;0,015026587;0,010631865;0,009058604;;;
606;0,092562418;0,199742775;0,14457975;0,154071327;0,097989246;0,082104065;0,075570277;0,066581354;0,044096559;0,043235479;0,032164173;0,024789809;0,015299842;0,01088394;0,008891405;;;
349;0,092559158;0,206061622;0,149645559;0,142473466;0,094797783;0,090032594;0,072900638;0,06435646;0,046515383;0,043636604;0,029995537;0,024861645;0,015142567;0,010679518;0,008900623;;;
749;0,092556565;0,204174059;0,146522346;0,144443532;0,094319906;0,091029427;0,073372642;0,066363737;0,045268272;0,043804772;0,031702997;0,024781387;0,015006856;0,010500103;0,008709962;;;
509;0,092538021;0,201388005;0,149056406;0,143478456;0,096036588;0,087275745;0,073692749;0,069155259;0,045320552;0,043681707;0,031536753;0,024767666;0,014636335;0,011237344;0,008736437;;;
138;0,092498441;0,206483712;0,14504599;0,141345118;0,097903552;0,089482522;0,073598608;0,066541764;0,045232673;0,043045681;0,031427044;0,02593019;0,014573287;0,010768689;0,008621169;;;
968;0,092482456;0,197336333;0,148551465;0,145363631;0,105726182;0,08214133;0,074108851;0,065230294;0,045195129;0,04521041;0,030849186;0,025142648;0,015531612;0,010675651;0,008937278;;;
659;0,092481176;0,196509245;0,148612645;0,14190093;0,100355234;0,089319209;0,078630286;0,066234973;0,045524017;0,04404119;0,029922971;0,024673074;0,014615503;0,010833772;0,008826951;;;
426;0,092451224;0,196866081;0,148092091;0,143808325;0,106796273;0,086918857;0,071969167;0,065665926;0,044689863;0,043541357;0,031158268;0,025190146;0,015483984;0,010958023;0,008861639;;;
898;0,092437787;0,195550414;0,155850995;0,141184318;0,097899431;0,089984355;0,073689119;0,065618398;0,044514389;0,043544328;0,031878261;0,025579759;0,015029104;0,010863642;0,008813487;;;
750;0,092420226;0,19923;0,150406775;0,145954815;0,089274075;0,08971622;0,077698707;0,067803597;0,045884132;0,043786771;0,030672389;0,024987205;0,01478486;0,011078593;0,008721861;;;
214;0,092415388;0,201706181;0,145618162;0,142358737;0,103419655;0,086119853;0,076633627;0,064228168;0,045467165;0,042550806;0,031759163;0,025535987;0,014678865;0,011049673;0,008873959;;;
366;0,092414275;0,197821349;0,149878765;0,142558212;0,098215373;0,084517072;0,07847597;0,065840261;0,046864619;0,043417572;0,032063897;0,025656823;0,014873488;0,010838885;0,008977716;;;
530;0,092413315;0,20886833;0,147257626;0,139427847;0,100336437;0,085298001;0,074868986;0,063627102;0,044494692;0,044827542;0,030447483;0,025672839;0,01481567;0,011302353;0,008755091;;;
687;0,092411703;0,195582456;0,147837076;0,152617647;0,097455957;0,083749466;0,074467299;0,065650812;0,045100877;0,045060138;0,031682734;0,025252053;0,015368433;0,01127083;0,008904223;;;
339;0,092385847;0,191781613;0,151351257;0,148531467;0,104069596;0,083475453;0,074160167;0,066411643;0,045176005;0,044920512;0,030148769;0,025017298;0,014904474;0,011267902;0,008783844;;;
13;0,092371703;0,202026556;0,145621613;0,145349147;0,098319846;0,088122284;0,075025662;0,065839868;0,044605587;0,044829351;0,03046671;0,024987232;0,015122898;0,011009218;0,008674026;;;
832;0,092360253;0,199649444;0,143343083;0,149895465;0,098248025;0,082718585;0,077885786;0,068312501;0,044578271;0,044623187;0,031223242;0,024731527;0,014678366;0,011115787;0,008996731;;;
817;0,092351693;0,198175156;0,139876401;0,155723586;0,09720093;0,089174147;0,073107633;0,065726017;0,046088744;0,044297109;0,030582196;0,024758955;0,015178694;0,011141614;0,008968819;;;
525;0,092318624;0,205632206;0,144517782;0,145684523;0,094782656;0,084348369;0,075670702;0,068010404;0,044799329;0,045186037;0,03118367;0,025165877;0,015284549;0,010728061;0,009005835;;;
362;0,092300936;0,197261552;0,137410046;0,153715718;0,098710055;0,089299995;0,076940155;0,06642004;0,045086346;0,043313634;0,032165949;0,024877911;0,015189589;0,010866765;0,008742243;;;
198;0,092282612;0,199102902;0,146619799;0,142285192;0,093711958;0,095118072;0,077276448;0,065296959;0,044865655;0,044658008;0,031395843;0,024872857;0,015124672;0,01069874;0,008972894;;;
181;0,092257087;0,200928979;0,143154255;0,145576076;0,104814607;0,085207769;0,075472074;0,064162314;0,045503655;0,044298697;0,030822912;0,025045634;0,014672876;0,01147374;0,008866412;;;
942;0,092227959;0,203714;0,152181221;0,141249745;0,09422756;0,084555177;0,074635406;0,067734524;0,045250577;0,045026834;0,031415507;0,024936059;0,015116166;0,011026926;0,008930299;;;
75;0,09222593;0,203981316;0,148823956;0,145250987;0,096932016;0,086990523;0,071726404;0,066693806;0,04413074;0,043992519;0,032026614;0,024656001;0,014879531;0,011118372;0,008797213;;;
655;0,092224496;0,204562277;0,142930489;0,147455858;0,097528692;0,08804094;0,073418455;0,066183144;0,044011143;0,043996485;0,031719992;0,025446447;0,014583863;0,011165132;0,008957084;;;
32;0,092211124;0,201983583;0,146509438;0,145377526;0,100965562;0,086789331;0,074652661;0,064828377;0,043961899;0,044140765;0,031971418;0,023963691;0,015277997;0,010721893;0,00885586;;;
761;0,092186289;0,194511109;0,146853348;0,153423571;0,095031855;0,088431226;0,074917051;0,067266661;0,044126371;0,044184876;0,031599433;0,024394542;0,014927753;0,011303645;0,009028558;;;
612;0,092181031;0,20320994;0,144063931;0,148252349;0,09506415;0,087069608;0,074706845;0,068370655;0,045947319;0,043351642;0,030893522;0,024814796;0,014567012;0,010932544;0,008755688;;;
597;0,092173896;0,203963009;0,140740529;0,150638665;0,102238143;0,082158459;0,07693867;0,063683089;0,046488146;0,043141816;0,030911793;0,024817101;0,014386007;0,010958868;0,008935703;;;
906;0,092124427;0,205458618;0,143927432;0,148870364;0,090606962;0,088987347;0,077703029;0,065519149;0,045276344;0,042181695;0,031664682;0,025016833;0,015194162;0,010673753;0,00891963;;;
456;0,09211468;0,199193926;0,140041732;0,149744948;0,104973647;0,084711576;0,072551572;0,066125309;0,045285962;0,044693101;0,032154786;0,024791281;0,015376372;0,011359724;0,008996065;;;
729;0,092105557;0,197282221;0,148379967;0,147718459;0,101606592;0,082750632;0,075129744;0,065513336;0,046235835;0,043485942;0,031458991;0,025316575;0,015302148;0,011076467;0,008743092;;;
441;0,092067513;0,201097335;0,143689701;0,149619179;0,094601688;0,09285601;0,07405694;0,062902005;0,043686558;0,046036629;0,032086175;0,024914114;0,015036532;0,010529617;0,008887518;;;
770;0,092066595;0,198437031;0,149562543;0,144108839;0,099529342;0,088410637;0,072468929;0,064500777;0,045108517;0,045039835;0,032506672;0,02516627;0,015107743;0,01100832;0,009044543;;;
860;0,092023461;0,199935241;0,144576139;0,149220022;0,103423987;0,086993449;0,072092281;0,063328647;0,04281578;0,046118444;0,031181671;0,025483864;0,014984884;0,01121125;0,008634341;;;
423;0,092019325;0,194837535;0,140906078;0,152429365;0,102573319;0,085411295;0,075878365;0,066765859;0,045979658;0,04441426;0,031136821;0,024823653;0,01512588;0,011013974;0,008703936;;;
783;0,092002604;0,199862424;0,14244808;0,150666447;0,099035931;0,089243407;0,071889847;0,066476273;0,045355404;0,044288986;0,030718287;0,025028974;0,015105285;0,010970672;0,008909983;;;
330;0,09200213;0,202649718;0,144045577;0,144222771;0,10109612;0,088071667;0,071535121;0,067823666;0,046720709;0,043288478;0,031180829;0,024916168;0,015148215;0,01048893;0,00881203;;;
336;0,091947512;0,197497993;0,151035032;0,147916356;0,095681313;0,084242091;0,079037755;0,065660988;0,044379339;0,043296516;0,03098432;0,025044372;0,014834398;0,011448732;0,008940795;;;
79;0,091932558;0,204375782;0,147056103;0,145408929;0,098956307;0,08653936;0,072248176;0,064854433;0,045795897;0,043937326;0,03075475;0,02522333;0,014925043;0,010989409;0,008935154;;;
477;0,091903301;0,196420917;0,144362334;0,152926365;0,101768504;0,083523493;0,075319144;0,066035786;0,046224587;0,042978372;0,030668019;0,025279716;0,014867762;0,010694287;0,008930713;;;
308;0,091877191;0,195397531;0,155465532;0,144967016;0,099566963;0,086117917;0,071110962;0,066954804;0,044240364;0,045213027;0,031488536;0,024618316;0,01487972;0,011100912;0,008878401;;;
807;0,091860561;0,203478441;0,15043429;0,145016532;0,096291861;0,086646052;0,072160982;0,066647487;0,044799453;0,044288764;0,030970436;0,024209437;0,015123611;0,011073876;0,008858778;;;
709;0,091822089;0,206301591;0,146047098;0,146261954;0,09567785;0,086669003;0,070641543;0,069798454;0,045359773;0,042428333;0,030515023;0,025413716;0,015020956;0,010918544;0,008946162;;;
579;0,091815342;0,19139857;0,152877671;0,14921408;0,097383881;0,085025169;0,074993579;0,066585464;0,046555273;0,044397963;0,031985296;0,024629387;0,015133279;0,011039824;0,008780566;;;
230;0,091813838;0,199281605;0,154153879;0,146465486;0,095718694;0,082703013;0,070465109;0,070172808;0,045783363;0,044368593;0,030873751;0,0249157;0,014947641;0,011305025;0,008845333;;;
705;0,091794598;0,201288919;0,145421227;0,13896127;0,103614431;0,087691834;0,075353664;0,067476382;0,044933575;0,042549746;0,032616722;0,025459303;0,014541216;0,011109487;0,008982223;;;
599;0,091787303;0,20856706;0,137381541;0,150760558;0,09948788;0,081914889;0,073425955;0,064998965;0,046206946;0,044223047;0,032874726;0,025239134;0,014573134;0,011472948;0,008873219;;;
638;0,091779646;0,197486504;0,146361189;0,148664302;0,095849195;0,088566567;0,078029612;0,064319174;0,045101783;0,043984244;0,031676041;0,024673427;0,015410466;0,011122813;0,008754682;;;
429;0,091744095;0,198352941;0,145244354;0,147818893;0,104537837;0,084005165;0,074409591;0,066028282;0,04661923;0,042439087;0,031230881;0,025073171;0,014674162;0,010632182;0,008934223;;;
561;0,091714148;0,198339996;0,146538001;0,141831236;0,108189005;0,085180062;0,074814576;0,065570986;0,044571199;0,042895592;0,032123441;0,024833792;0,015131681;0,011232463;0,008747971;;;
334;0,091674865;0,193866361;0,142739488;0,15636994;0,097870958;0,0876192;0,07622146;0,062737578;0,045868574;0,045015973;0,03239825;0,02548901;0,014430081;0,010580412;0,008792716;;;
370;0,091665321;0,197152054;0,151136202;0,147515308;0,098294962;0,082375815;0,075989816;0,067291875;0,045405754;0,042463515;0,03245462;0,024586736;0,015524132;0,010885841;0,008923369;;;
106;0,09165486;0,193855197;0,145073589;0,150705045;0,105158518;0,086204766;0,076378892;0,062876655;0,044827214;0,043728376;0,031090272;0,025059778;0,01530868;0,010973194;0,008759824;;;
911;0,091640994;0,194720702;0,14878326;0,144862871;0,100995316;0,087559596;0,074676988;0,067122953;0,04525325;0,043976306;0,032137972;0,025134341;0,01491595;0,011065314;0,00879518;;;
910;0,091629557;0,202385139;0,14688476;0,14421239;0,099881191;0,084917145;0,076790052;0,066747096;0,043300208;0,044019698;0,030631566;0,025545026;0,015012213;0,010858327;0,008815188;;;
268;0,091591564;0,199258458;0,139676554;0,151918481;0,098710462;0,088386871;0,074065032;0,066149795;0,044954896;0,045334263;0,031860385;0,024850675;0,014585345;0,011419639;0,008829145;;;
946;0,091570507;0,205589203;0,150498837;0,133903676;0,099426199;0,091774067;0,073547275;0,065851575;0,045851712;0,043342765;0,031079006;0,024687524;0,015030248;0,010684731;0,008733182;;;
278;0,091535651;0,199695088;0,143969847;0,143735502;0,10021817;0,091465472;0,074396589;0,066871861;0,046017458;0,04314216;0,03199233;0,024024558;0,014866987;0,010822162;0,008781816;;;
300;0,091529761;0,204685833;0,148875079;0,14765685;0,101343387;0,082407791;0,071590538;0,063877212;0,044405525;0,043805302;0,030886008;0,025905903;0,014436918;0,01124335;0,008880305;;;
837;0,091515286;0,199709166;0,148022087;0,149539935;0,098876976;0,081339485;0,076960996;0,063860535;0,04589913;0,043124008;0,032029044;0,025254864;0,015291221;0,011190414;0,008902142;;;
732;0,091502391;0,196277034;0,144702152;0,147815386;0,100513621;0,08907024;0,074549977;0,066496136;0,046009085;0,042705126;0,031634635;0,025021387;0,01537864;0,010732835;0,009093747;;;
730;0,091490621;0,204207563;0,147735491;0,147174077;0,096317611;0,085308851;0,074414838;0,065043136;0,043993975;0,044282011;0,031566662;0,024468763;0,015197;0,011363492;0,008926528;;;
188;0,091480383;0,207738625;0,1434108;0,145947835;0,095579688;0,08688957;0,074974904;0,064185615;0,045904972;0,044094764;0,031045902;0,025042411;0,015044472;0,011022277;0,009118167;;;
227;0,091456318;0,203007658;0,146658096;0,150130111;0,095172739;0,086056825;0,074921726;0,063833604;0,045091149;0,044646659;0,030379661;0,025508132;0,015103935;0,010760239;0,008729467;;;
765;0,091420511;0,201250872;0,150602319;0,148817793;0,098016455;0,08194459;0,073149577;0,065713691;0,044259631;0,044725204;0,031559459;0,025042169;0,014841754;0,011344883;0,008731603;;;
109;0,091356908;0,200760241;0,151110229;0,146188704;0,099204839;0,083356164;0,074103211;0,065650378;0,045611713;0,042960252;0,030953082;0,025405169;0,014851987;0,010879974;0,008964057;;;
501;0,091314709;0,204604582;0,149088423;0,142671891;0,101290215;0,083942803;0,072372301;0,065718431;0,045203506;0,043510245;0,031250506;0,025259215;0,0149657;0,011250855;0,008871326;;;
314;0,09129521;0,19440642;0,154261402;0,147692574;0,094380638;0,085862307;0,075516881;0,066322177;0,045531133;0,045020076;0,03094427;0,025130253;0,014958749;0,011136681;0,008836439;;;
173;0,0912922;0,195753447;0,145362949;0,150263398;0,110596597;0,082030939;0,068632092;0,064571988;0,046441744;0,045275901;0,03166802;0,025182409;0,014706294;0,010741842;0,008772379;;;
483;0,091259473;0,202741196;0,142822674;0,142783266;0,107416433;0,083605965;0,07204657;0,07027978;0,044726715;0,043601352;0,031004033;0,024900982;0,014657586;0,010561535;0,008851913;;;
389;0,091231275;0,198745166;0,139102307;0,151340621;0,107991118;0,081827001;0,075157977;0,066730595;0,045872719;0,043772845;0,030741569;0,024194366;0,014669365;0,011120657;0,008733695;;;
239;0,091210617;0,201540519;0,140300692;0,156894589;0,095083096;0,089983356;0,072355939;0,062827975;0,044507672;0,044916112;0,031717708;0,024744095;0,015155597;0,011280051;0,008692597;;;
257;0,091158859;0,192519087;0,152567713;0,1491908;0,100197157;0,087738296;0,075547615;0,063581219;0,045988969;0,042641471;0,030196655;0,024792584;0,015288394;0,010988008;0,008762032;;;
563;0,091121077;0,201748773;0,144807039;0,139371187;0,104407636;0,093244584;0,072353143;0,06455711;0,044820749;0,044079716;0,031732143;0,024294551;0,014728808;0,011193469;0,008661093;;;
649;0,090975233;0,199162019;0,143678845;0,146271455;0,10425092;0,081896792;0,077769107;0,063793228;0,045910891;0,045137187;0,032454512;0,024840401;0,015102303;0,010831492;0,00890085;;;
519;0,090903381;0,200285754;0,148521404;0,14953723;0,096128206;0,086633485;0,071848673;0,068251667;0,04520116;0,042462845;0,031652536;0,024706676;0,015156984;0,010749032;0,008864348;;;
327;0,090899789;0,197946014;0,14963527;0,14280136;0,1023726;0,087692975;0,071437071;0,06737637;0,045824674;0,043232889;0,032058458;0,024892743;0,014874242;0,01114018;0,008715154;;;
877;0,09089213;0,198571246;0,143734313;0,153566972;0,095099802;0,086868857;0,072960224;0,066314004;0,045585732;0,045776204;0,031506104;0,024932238;0,015173496;0,011062411;0,008848397;;;
973;0,090821219;0,188573853;0,146611604;0,157566974;0,103778155;0,088419255;0,071571395;0,063645556;0,04649958;0,042107453;0,030811741;0,025663817;0,014708675;0,011038742;0,0090032;;;
392;0,090789723;0,20025624;0,149923889;0,148123726;0,100558411;0,081983463;0,072059103;0,064962284;0,048051251;0,042993624;0,030578786;0,025183317;0,015159949;0,011081371;0,009084587;;;
341;0,09077819;0,191805618;0,152357884;0,148121291;0,099946472;0,087805213;0,072364399;0,065966798;0,047176341;0,043406927;0,030608603;0,024920027;0,015321242;0,011180265;0,00901892;;;
746;0,090763225;0,202785385;0,148814165;0,143725448;0,101807687;0,084374866;0,073419216;0,064396997;0,046165307;0,042859116;0,031685636;0,024623582;0,015430603;0,010978298;0,008933695;;;
321;0,090754852;0,203045119;0,149957022;0,143444052;0,103309518;0,081772219;0,074060983;0,066183086;0,044636458;0,042888268;0,031134154;0,024744852;0,015091477;0,010759998;0,008972795;;;
745;0,090618811;0,192435223;0,146581704;0,148898785;0,09663566;0,088901546;0,078476655;0,065703184;0,045675596;0,045498326;0,031088076;0,024901646;0,015260868;0,010870417;0,009072314;;;
397;0,090610515;0,201085064;0,142044179;0,148016356;0,09595533;0,090863023;0,076584971;0,065650174;0,047021125;0,042417927;0,030972319;0,02456278;0,014847157;0,011253534;0,008726062;;;
984;0,090578543;0,193327628;0,151413566;0,149885093;0,091471818;0,083977013;0,080905595;0,06859034;0,046618714;0,04358348;0,031471928;0,024439043;0,014628888;0,010789415;0,008897481;;;
744;0,090489468;0,204321031;0,139726727;0,147501483;0,103620282;0,086830474;0,073665503;0,067991884;0,0433749;0,04226344;0,032184032;0,024669974;0,0143716;0,010636407;0,008842262;;;
578;0,090390845;0,193355574;0,14393604;0,148854109;0,102365259;0,084074588;0,07751677;0,06800183;0,04547437;0,045488334;0,031507431;0,024832288;0,014942521;0,010878334;0,008772553;;;
242;0,090262201;0,199241214;0,140057989;0,154743303;0,101931226;0,083450387;0,076100122;0,066409283;0,045105459;0,041694509;0,032038098;0,02465896;0,014717249;0,011177343;0,008674858;;;
569;0,090253559;0,202476791;0,146818928;0,147530142;0,099333803;0,083289985;0,073904042;0,068301562;0,04462047;0,043479363;0,031081977;0,024738492;0,014712832;0,010686349;0,009025264;;;
121;0,090112142;0,202506953;0,142920841;0,143779548;0,103892444;0,085190379;0,075339369;0,066464181;0,044318667;0,044656314;0,031548733;0,024760039;0,014745924;0,010882569;0,008994039;;;
773;0,089992451;0,204215543;0,146037328;0,147447773;0,09726294;0,08374615;0,076784127;0,065684592;0,046472734;0,041307654;0,032065381;0,024739522;0,014505667;0,010831358;0,00889923;;;
382;0,089980458;0,196756475;0,141272617;0,149222845;0,104307139;0,086790417;0,073249254;0,067631363;0,045148287;0,043767293;0,031598405;0,025099971;0,01489355;0,011302399;0,008959984;;;
422;0,089929583;0,199566267;0,147279032;0,148075198;0,100844717;0,085070721;0,071469106;0,068993547;0,044519526;0,044396244;0,030073762;0,024605109;0,015545548;0,010685645;0,008875577;;;
917;0,089849849;0,196261358;0,157155011;0,139293731;0,095870311;0,087822966;0,079223563;0,064849483;0,045247228;0,043999877;0,030320371;0,025468904;0,014904813;0,010690859;0,008891524;;;
270;0,089670861;0,202219921;0,139998312;0,151911767;0,101642744;0,085873181;0,073688151;0,064861637;0,046368915;0,042079998;0,031755451;0,024822436;0,014810658;0,011078543;0,008888287;;;
809;0,08961652;0,196205271;0,141989112;0,156964016;0,098618263;0,084518373;0,075115386;0,066369593;0,045154673;0,043864275;0,030475837;0,024872158;0,015629544;0,011342309;0,008881192;;;
688;0,089414299;0,199621134;0,138883037;0,157960602;0,101008733;0,081295157;0,075962647;0,066128621;0,044658811;0,041856875;0,0319289;0,026195775;0,014874847;0,010877754;0,008747108;;;
526;0,089279193;0,199701684;0,142682996;0,152067282;0,095938912;0,081771724;0,081781047;0,065632089;0,04626431;0,043932173;0,030700173;0,024847435;0,014607475;0,011155813;0,008916885;;;
222;0,08923319;0,1949925;0,144978194;0,150446799;0,096806165;0,094226989;0,072527183;0,066022863;0,046480959;0,042177388;0,032256614;0,024446052;0,015021708;0,010727633;0,008888952;;;
895;0,08902366;0,204374133;0,150525371;0,140425818;0,10155002;0,080320487;0,075258958;0,067054672;0,044172057;0,044668119;0,031920254;0,025099194;0,014793782;0,011037815;0,00879932;;;
882;0,088885891;0,198190614;0,144722165;0,153676599;0,097405158;0,08727829;0,07109488;0,06637308;0,046090279;0,044055442;0,030754573;0,025332164;0,01487074;0,011136133;0,009019882;;;
653;0,088752695;0,198757664;0,144746202;0,145276214;0,099848406;0,090215286;0,071037575;0,069309393;0,045411636;0,044060515;0,03147146;0,024918112;0,01528511;0,010893289;0,008769137;;;
97;0,088717546;0,20265951;0,149796664;0,143789389;0,096214095;0,086860734;0,07653211;0,066063655;0,044405147;0,044357585;0,03017766;0,024867485;0,014545551;0,010725142;0,009005274;;;
